user_id,ingreso,ratio_deuda,frecuencia_ahorro,pct_gasto_esencial,tasa_gasto,perfil
USR_0822,6149309.26,0.7499,10,0.4732,0.9545,En riesgo
USR_0823,4710161.64,0.432,3,0.2024,0.6302,En observación
USR_0824,6422955.7,0.9451,12,0.2618,0.5019,En riesgo
USR_0825,3334519.18,0.4817,4,0.3665,0.729,En riesgo
USR_0826,2885154.17,0.4568,4,0.5614,1.1732,En riesgo
USR_0827,4036430.9,0.0408,3,0.4477,0.9386,En observación
USR_0828,9338624.77,0.1368,5,0.6318,0.4726,Saludable
USR_0829,6900150.0,0.4825,3,0.3971,1.2086,En riesgo
USR_0830,6866077.12,0.3859,13,0.757,0.7304,En observación
USR_0831,7462962.76,0.8793,14,0.5704,0.6646,En riesgo
USR_0832,4871894.48,0.5905,8,0.4256,0.952,En observación
USR_0833,10972493.29,0.7787,0,0.554,0.9504,En riesgo
USR_0834,14396548.09,0.7648,15,0.4415,0.9699,En riesgo
USR_0835,4757607.74,0.2451,1,0.2546,1.1924,En riesgo
USR_0836,4600793.07,0.064,12,0.5108,0.897,En observación
USR_0837,5214140.3,0.7155,8,0.5181,0.891,En riesgo
USR_0838,8567989.72,0.9392,5,0.6929,0.9827,En riesgo
USR_0839,6620746.49,0.3949,3,0.5499,1.1739,En riesgo
USR_0840,5710484.42,0.1283,14,0.7787,1.1575,En riesgo
USR_0841,13712029.64,0.4086,5,0.4688,0.9099,En observación
USR_0842,8129808.77,0.7185,10,0.892,0.9748,En riesgo
USR_0843,11597606.0,0.2458,2,0.3048,1.0827,En riesgo
USR_0844,9315918.74,0.3808,11,0.3571,0.3685,En observación
USR_0845,7844612.76,0.1693,2,0.7715,1.0493,En riesgo
USR_0846,6724487.53,0.0827,1,0.4646,1.1156,En riesgo
USR_0847,3673095.92,0.0822,5,0.8242,0.7846,Saludable
USR_0848,13985439.19,0.354,5,0.2275,0.7318,En observación
USR_0849,6475131.62,0.6476,1,0.305,0.8048,En riesgo
USR_0850,4130036.49,0.0746,7,0.316,0.6951,Saludable
USR_0851,5565407.95,0.0971,12,0.6553,0.9731,En observación
USR_0852,3669213.46,0.4926,15,0.4114,1.014,En riesgo
USR_0853,9646249.7,0.4272,12,0.8339,0.8448,En observación
USR_0854,13958022.15,0.5724,1,0.2815,1.1798,En riesgo
USR_0855,7276319.07,0.6252,14,0.5216,0.9229,En riesgo
USR_0856,4782674.56,0.5817,7,0.7038,0.4115,En observación
USR_0857,3652321.56,0.7871,10,0.3922,0.7069,En riesgo
USR_0858,14475360.16,0.5222,15,0.6761,0.4085,En observación
USR_0859,14465653.54,0.7502,4,0.644,1.1081,En riesgo
USR_0860,12730930.72,0.5779,13,0.6436,0.6826,En observación
USR_0861,9663352.23,0.8137,5,0.4969,0.5422,En riesgo
USR_0862,5717204.04,0.9854,3,0.5617,1.2919,En riesgo
USR_0863,1953777.2,0.491,8,0.5666,0.4141,En observación
USR_0864,2994095.98,0.6941,6,0.8628,0.6361,En riesgo
USR_0865,10028518.43,0.5338,13,0.5578,0.4932,En observación
USR_0866,13180423.75,0.1043,9,0.5568,1.2029,En observación
USR_0867,13736557.64,0.5239,7,0.2294,0.6956,En observación
USR_0868,14956046.67,0.7327,0,0.8271,1.0445,En riesgo
USR_0869,2657871.31,0.9818,13,0.7071,0.4649,En riesgo
USR_0870,8434429.72,0.2692,15,0.5801,0.9666,En observación
USR_0871,12486662.08,0.3743,10,0.5264,0.7362,En observación
USR_0872,12964817.49,0.6254,4,0.4659,1.1053,En riesgo
USR_0873,10213203.25,0.4367,15,0.6255,0.6824,En observación
USR_0874,14826901.31,0.705,4,0.7419,0.703,En riesgo
USR_0875,11171246.53,0.684,2,0.4905,0.5148,En riesgo
USR_0876,9906563.95,0.2113,11,0.3408,0.8232,Saludable
USR_0877,5977357.25,0.5259,8,0.6047,0.5572,En observación
USR_0878,6077424.45,0.2138,11,0.4268,0.3493,En observación
USR_0879,14316102.83,0.5811,12,0.3792,0.4503,En observación
USR_0880,6027360.73,0.5977,8,0.5443,1.0333,En riesgo
USR_0881,9019853.87,0.2716,8,0.3598,0.6613,Saludable
USR_0882,1503193.88,0.9538,3,0.5603,1.1269,En riesgo
USR_0883,2250194.57,0.3485,14,0.7008,1.2032,En riesgo
USR_0884,3507320.39,0.4765,8,0.5488,1.2766,En riesgo
USR_0885,14270207.74,0.3585,4,0.3774,1.1916,En riesgo
USR_0886,14186173.74,0.5696,7,0.8587,1.1714,En riesgo
USR_0887,8257911.11,0.5652,3,0.5166,0.8174,En observación
USR_0888,1618369.14,0.7646,1,0.8083,0.9433,En riesgo
USR_0889,4365977.74,0.1577,10,0.4762,1.0919,En riesgo
USR_0890,7662138.84,0.6802,10,0.4175,1.2991,En riesgo
USR_0891,11533980.8,0.6144,15,0.5481,1.2566,En riesgo
USR_0892,11586870.13,0.1711,6,0.8513,0.9263,En observación
USR_0893,2358588.7,0.885,0,0.4765,0.8173,En riesgo
USR_0894,12778387.72,0.7293,13,0.544,1.0175,En riesgo
USR_0895,5568220.69,0.7821,15,0.4388,0.4955,En riesgo
USR_0896,3271847.07,0.0582,14,0.6669,0.3798,En riesgo
USR_0897,12951405.42,0.0555,8,0.56,0.5083,En riesgo
USR_0898,9598270.66,0.723,13,0.8815,0.906,En riesgo
USR_0899,7841159.68,0.7414,15,0.761,0.9488,En riesgo
USR_0900,5669765.18,0.9268,2,0.3837,0.5325,Saludable
USR_0901,5307770.18,0.4413,5,0.4496,0.5326,En observación
USR_0902,9845605.22,0.9212,12,0.7701,0.3322,En riesgo
USR_0903,1858726.3,0.7894,5,0.4641,0.9967,En riesgo
USR_0904,13628656.67,0.3203,5,0.8014,1.217,En riesgo
USR_0905,8105789.04,0.5455,14,0.7553,0.7292,En observación
USR_0906,14931672.38,0.1973,3,0.8364,0.5182,Saludable
USR_0907,8436381.72,0.8425,11,0.8123,1.1769,En riesgo
USR_0908,12328550.1,0.2483,2,0.3353,0.7734,En observación
USR_0909,10610291.3,0.6339,4,0.8808,0.451,En riesgo
USR_0910,11219914.44,0.478,5,0.8455,0.4771,En observación
USR_0911,8491156.77,0.8036,15,0.4262,1.0878,En riesgo
USR_0912,10581834.32,0.5777,2,0.7992,1.1946,En riesgo
USR_0913,10152522.06,0.7254,1,0.8851,0.4302,En riesgo
USR_0914,2634307.46,0.4127,13,0.4201,0.6884,En observación
USR_0915,7208487.3,0.0736,10,0.4543,0.5913,Saludable
USR_0916,9501177.79,0.1628,5,0.8148,1.2555,En riesgo
USR_0917,9253848.58,0.0426,12,0.5143,0.3949,Saludable
USR_0918,9472571.13,0.2811,15,0.3174,0.3456,Saludable
USR_0919,13649727.8,0.5408,10,0.2467,0.9515,En observación
USR_0920,7946485.5,0.5369,11,0.5073,1.2503,En riesgo
USR_0921,11181401.29,0.0707,10,0.5625,1.1319,En riesgo
USR_0922,11647042.35,0.5183,8,0.2085,0.6321,En observación
USR_0923,2058963.42,0.5219,13,0.487,0.3998,En observación
USR_0924,12084191.41,0.6849,1,0.5577,0.3791,En riesgo
USR_0925,9305493.91,0.0313,3,0.2474,1.2078,En riesgo
USR_0926,5086771.54,0.8989,10,0.787,1.0223,En riesgo
USR_0927,3010354.43,0.5925,4,0.3416,0.6099,En observación
USR_0928,11423213.76,0.0247,15,0.7772,1.045,En riesgo
USR_0929,9941362.03,0.6786,15,0.2989,1.1848,En riesgo
USR_0930,8517063.41,0.9485,0,0.212,0.9988,En riesgo
USR_0931,14375930.22,0.7062,13,0.8247,0.418,En riesgo
USR_0932,10979849.12,0.3482,5,0.5122,0.6121,En observación
USR_0933,4906046.67,0.4314,7,0.8205,0.8097,En observación
USR_0934,11094807.52,0.0454,4,0.6668,0.9703,En observación
USR_0935,13635611.1,0.0159,10,0.5926,1.2362,En riesgo
USR_0936,12382588.6,0.1562,14,0.3591,0.5542,Saludable
USR_0937,8156512.58,0.8125,3,0.6016,1.0566,En riesgo
USR_0938,4970662.59,0.2836,6,0.5921,0.554,En riesgo
USR_0939,4375252.93,0.6114,11,0.7961,0.9232,En riesgo
USR_0940,5996767.97,0.6191,7,0.2481,0.6621,En riesgo
USR_0941,14108275.2,0.8626,12,0.4571,0.886,En riesgo
USR_0942,5109922.79,0.9782,0,0.8765,0.663,En riesgo
USR_0943,2058693.58,0.8976,6,0.5997,0.3318,En riesgo
USR_0944,13660197.91,0.0392,15,0.2285,0.7882,Saludable
USR_0945,7418603.12,0.3315,15,0.3379,0.9205,En observación
USR_0946,12166578.04,0.8896,1,0.7089,0.7251,En riesgo
USR_0947,13962045.55,0.167,2,0.3652,0.4685,En observación
USR_0948,5919859.78,0.1644,8,0.3147,0.3401,Saludable
USR_0949,3501088.85,0.4533,13,0.3362,0.7474,En observación
USR_0950,9819970.71,0.1392,5,0.225,0.6652,Saludable
USR_0951,7812536.99,0.1864,2,0.6323,1.1201,En riesgo
USR_0952,9489355.34,0.9628,6,0.8708,0.3832,En riesgo
USR_0953,10082250.95,0.9722,14,0.391,1.1545,En riesgo
USR_0954,7831979.89,0.6207,6,0.8382,0.9079,En observación
USR_0955,11773234.31,0.7399,12,0.3564,0.6097,En riesgo
USR_0956,10868616.14,0.2242,11,0.7207,0.7734,Saludable
USR_0957,5268125.24,0.8019,15,0.5543,0.8271,En riesgo
USR_0958,1751001.69,0.8259,14,0.8325,0.3995,En riesgo
USR_0959,10255032.93,0.7911,15,0.3123,0.5132,En riesgo
USR_0960,9825311.16,0.8109,1,0.4077,0.5813,En riesgo
USR_0961,13481511.58,0.9671,6,0.8141,0.4039,En riesgo
USR_0962,1646685.77,0.0884,15,0.422,0.8361,Saludable
USR_0963,10324434.42,0.7035,14,0.5934,0.8378,En riesgo
USR_0964,9356131.04,0.3475,6,0.8257,1.1658,En riesgo
USR_0965,7250048.79,0.3811,8,0.4103,1.1155,En riesgo
USR_0966,7071781.51,0.0967,6,0.2811,0.5915,Saludable
USR_0967,14570025.22,0.3194,3,0.7233,1.1703,En riesgo
USR_0968,6543180.27,0.657,12,0.5282,0.3218,En riesgo
USR_0969,12092657.54,0.3171,12,0.7607,0.9108,En observación
USR_0970,3681016.87,0.5464,6,0.5114,0.6389,En observación
USR_0971,12904280.79,0.4835,5,0.3676,0.8429,En observación
USR_0972,11103119.71,0.8805,8,0.5568,0.8232,En riesgo
USR_0973,4170709.08,0.7187,3,0.6868,0.4812,En riesgo
USR_0974,2456543.13,0.2511,7,0.2959,0.8728,En observación
USR_0975,2460321.49,0.2038,8,0.5437,0.7347,Saludable
USR_0976,9019098.59,0.0224,9,0.7038,0.3774,Saludable
USR_0977,4294095.41,0.6737,8,0.2168,1.2244,En riesgo
USR_0978,1345822.83,0.5779,8,0.8705,1.0476,En riesgo
USR_0979,12931640.38,0.354,3,0.2314,1.1227,En observación
USR_0980,12746978.47,0.7267,11,0.3004,0.674,En riesgo
USR_0981,11402196.88,0.9162,15,0.246,1.2449,En riesgo
USR_0982,9743806.56,0.7312,3,0.7462,1.0944,Saludable
USR_0983,4739431.26,0.5292,12,0.2312,1.2562,En riesgo
USR_0984,7053403.63,0.2899,1,0.803,1.2337,En riesgo
USR_0985,11509789.69,0.2313,9,0.6419,0.438,Saludable
USR_0986,1733554.73,0.1369,11,0.4468,0.3768,Saludable
USR_0987,11592195.02,0.7265,2,0.2244,0.3906,En riesgo
USR_0988,6072519.97,0.0062,7,0.4989,1.2021,En riesgo
USR_0989,10183366.29,0.3984,9,0.31,0.5781,En observación
USR_0990,1224331.91,0.12,7,0.5692,0.4698,Saludable
USR_0991,12245658.87,0.4844,1,0.6935,0.6221,En observación
USR_0992,5764200.18,0.5636,15,0.7391,0.523,En observación
USR_0993,9703271.33,0.2435,14,0.8574,0.9973,En observación
USR_0994,1901490.77,0.293,4,0.7047,0.9998,En observación
USR_0995,14428045.31,0.5965,5,0.8523,0.4452,En observación
USR_0996,5228269.55,0.3043,4,0.4599,0.4473,Saludable
USR_0997,8179563.1,0.4557,14,0.4651,1.0148,En riesgo
USR_0998,6257937.41,0.2278,10,0.6306,0.997,En observación
USR_0999,5263144.74,0.5486,3,0.2277,1.265,En riesgo
USR_1000,9856642.95,0.1527,14,0.6672,1.2719,En riesgo
USR_1001,12688196.4,0.2708,10,0.5033,1.263,En riesgo
USR_1002,6592060.98,0.4006,15,0.7039,0.7255,En observación
USR_1003,5513531.23,0.7617,15,0.5356,0.497,En riesgo
USR_1004,10587401.57,0.2215,14,0.3556,0.5129,Saludable
USR_1005,6846813.37,0.9918,0,0.4313,0.7745,En riesgo
USR_1006,2157053.06,0.0527,3,0.5201,0.4486,Saludable
USR_1007,6788959.14,0.1032,9,0.2182,1.1857,En riesgo
USR_1008,13427062.45,0.2092,1,0.493,0.6815,En observación
USR_1009,2555282.67,0.5239,13,0.6327,1.1782,En riesgo
USR_1010,7409362.24,0.1223,13,0.3007,0.9221,En observación
USR_1011,2308458.86,0.6946,2,0.2014,1.1724,En riesgo
USR_1012,7324285.97,0.2389,6,0.2215,0.8373,Saludable
USR_1013,13940517.12,0.5964,13,0.5933,0.3773,En observación
USR_1014,14303394.99,0.6033,1,0.2637,0.8829,En riesgo
USR_1015,9641983.1,0.7287,14,0.2651,0.3161,En riesgo
USR_1016,3526123.47,0.1181,3,0.7433,1.2534,En riesgo
USR_1017,2289468.11,0.5355,8,0.3446,0.7003,En observación
USR_1018,11413976.25,0.2545,6,0.7461,1.1199,En riesgo
USR_1019,14524049.38,0.1806,5,0.2677,0.6352,Saludable
USR_1020,8194950.13,0.7327,4,0.2161,1.2694,En riesgo
USR_1021,12376365.88,0.7512,0,0.7853,0.7991,En riesgo
USR_1022,10204491.45,0.6568,12,0.3241,0.5923,En riesgo
USR_1023,8808458.09,0.3192,7,0.3376,0.8867,En observación
USR_1024,12832580.83,0.5866,1,0.3734,0.7087,En observación
USR_1025,8317158.24,0.7461,12,0.7005,1.0494,En observación
USR_1026,7216375.87,0.11,13,0.7555,0.6242,Saludable
USR_1027,8126194.89,0.6239,10,0.5472,1.287,En riesgo
USR_1028,5317280.1,0.6153,1,0.3704,1.1832,En observación
USR_1029,8942472.55,0.6092,3,0.2258,1.1153,En riesgo
USR_1030,2969920.55,0.368,12,0.5832,0.3621,En observación
USR_1031,2440039.27,0.8294,13,0.2362,1.0676,En riesgo
USR_1032,6064874.35,0.8897,5,0.6088,0.8954,En riesgo
USR_1033,11924710.13,0.5059,11,0.5972,0.8434,En observación
USR_1034,9270516.51,0.1468,5,0.481,0.6851,Saludable
USR_1035,1248976.09,0.6134,14,0.7393,1.166,En riesgo
USR_1036,14237367.71,0.6645,0,0.7503,0.5697,En riesgo
USR_1037,11315838.58,0.6103,15,0.7026,0.5174,En riesgo
USR_1038,4844126.47,0.7493,4,0.3844,0.4999,En riesgo
USR_1039,1393109.06,0.7324,2,0.6861,0.5143,En riesgo
USR_1040,10685794.19,0.5964,8,0.5078,0.9973,En observación
USR_1041,9948833.04,0.1146,13,0.3267,0.8407,Saludable
USR_1042,7413856.86,0.461,12,0.4752,0.5799,En observación
USR_1043,4343782.01,0.8054,0,0.23,1.044,En riesgo
USR_1044,7909072.7,0.3177,0,0.7565,1.2667,En riesgo
USR_1045,11233879.66,0.9929,1,0.7128,0.5486,En riesgo
USR_1046,6288617.89,0.8227,3,0.6772,0.5687,En riesgo
USR_1047,12449528.61,0.3592,15,0.264,0.6355,En observación
USR_1048,3136719.22,0.2677,7,0.3547,0.801,Saludable
USR_1049,6032786.57,0.7719,3,0.7586,0.4899,En riesgo
USR_1050,11154858.58,0.3331,10,0.8058,1.1786,En riesgo
USR_1051,12014695.58,0.408,5,0.299,0.7371,En observación
USR_1052,2726567.32,0.22,11,0.6928,1.0534,En riesgo
USR_1053,2107718.51,0.7634,7,0.5489,0.3647,En riesgo
USR_1054,3191304.15,0.8831,11,0.5301,0.5438,En riesgo
USR_1055,6017538.41,0.1626,10,0.5888,0.4411,En riesgo
USR_1056,6544174.76,0.447,7,0.5745,0.9283,En observación
USR_1057,13921927.35,0.1787,1,0.8101,1.0307,En riesgo
USR_1058,5581490.17,0.5046,1,0.2184,1.2899,En riesgo
USR_1059,5048417.72,0.9235,9,0.3952,1.1626,En riesgo
USR_1060,14807791.81,0.2543,5,0.4843,0.9062,En observación
USR_1061,7256099.77,0.9341,7,0.6719,1.1239,En riesgo
USR_1062,7817602.94,0.4814,15,0.2751,0.4396,En observación
USR_1063,8273658.74,0.3212,0,0.2508,0.3065,En observación
USR_1064,8498736.74,0.4175,9,0.4229,0.8275,En observación
USR_1065,14263518.09,0.3912,12,0.4085,0.9424,En observación
USR_1066,8125581.25,0.3596,8,0.2472,0.7647,En observación
USR_1067,9610569.89,0.4219,5,0.428,1.2835,En riesgo
USR_1068,4034840.94,0.1028,15,0.5325,0.6885,Saludable
USR_1069,5927041.37,0.0219,2,0.4179,0.8902,En observación
USR_1070,5786829.37,0.7471,2,0.8246,1.0,En riesgo
USR_1071,3251844.61,0.8678,2,0.4489,0.7286,En riesgo
USR_1072,12365955.71,0.0886,5,0.8508,0.308,Saludable
USR_1073,13922061.1,0.0544,2,0.4662,1.1092,Saludable
USR_1074,9300660.18,0.6349,2,0.8541,0.5405,En riesgo
USR_1075,4981540.78,0.9207,13,0.3279,0.8939,En riesgo
USR_1076,9233852.11,0.5279,11,0.3209,1.1526,En riesgo
USR_1077,3132354.51,0.4008,15,0.3836,0.5793,En observación
USR_1078,9620688.68,0.4069,10,0.5788,1.2326,En riesgo
USR_1079,7802428.36,0.5612,9,0.2336,0.6346,En observación
USR_1080,10791992.94,0.7921,14,0.7056,1.204,En riesgo
USR_1081,13398073.87,0.5087,3,0.6986,0.5351,En observación
USR_1082,9947864.53,0.6433,3,0.8268,0.4384,En riesgo
USR_1083,12931159.49,0.9484,8,0.3725,0.9018,En riesgo
USR_1084,3005027.74,0.5825,15,0.519,1.0139,En riesgo
USR_1085,12137757.73,0.4941,0,0.4348,0.6686,En observación
USR_1086,10530244.08,0.529,1,0.7138,1.2213,En riesgo
USR_1087,4673175.77,0.3552,1,0.7805,0.841,En observación
USR_1088,8483904.84,0.7046,9,0.5874,0.3885,En riesgo
USR_1089,11267152.8,0.602,14,0.2285,1.1073,En riesgo
USR_1090,10589818.44,0.9047,7,0.893,0.8813,En riesgo
USR_1091,2702566.3,0.4591,11,0.5138,0.3976,En observación
USR_1092,11245052.89,0.9689,14,0.5508,0.6689,En riesgo
USR_1093,2657515.22,0.7322,13,0.6306,1.1678,En riesgo
USR_1094,3453425.21,0.9316,8,0.649,0.5712,En riesgo
USR_1095,12168657.61,0.2293,8,0.6165,1.1406,En riesgo
USR_1096,1608243.25,0.3629,4,0.7869,1.0766,En riesgo
USR_1097,5716151.76,0.6582,0,0.3026,1.0851,En riesgo
USR_1098,4582738.86,0.7378,0,0.5326,0.7217,En riesgo
USR_1099,7332513.37,0.0453,7,0.7142,0.7949,Saludable
USR_1100,1449319.56,0.6086,12,0.4963,0.8639,En riesgo
USR_1101,14319410.73,0.1089,15,0.3747,1.2323,Saludable
USR_1102,13997945.52,0.2005,10,0.5277,0.945,En observación
USR_1103,8867759.65,0.6341,4,0.3183,0.761,En riesgo
USR_1104,9573395.53,0.331,4,0.519,0.7578,En observación
USR_1105,1425021.44,0.1741,11,0.8001,0.5051,Saludable
USR_1106,9137143.54,0.149,13,0.2734,1.2583,Saludable
USR_1107,12994499.41,0.0785,11,0.2083,0.3613,Saludable
USR_1108,12309995.82,0.282,8,0.5975,1.1351,En riesgo
USR_1109,3856760.43,0.7094,13,0.2514,0.7006,En riesgo
USR_1110,1794517.39,0.1992,2,0.5137,1.2733,En riesgo
USR_1111,14867301.65,0.6502,15,0.5766,1.1782,En riesgo
USR_1112,3293510.3,0.762,15,0.2131,1.0112,En riesgo
USR_1113,11031041.37,0.1155,15,0.4667,0.8899,En observación
USR_1114,13214291.63,0.2148,10,0.3965,0.807,Saludable
USR_1115,11871865.03,0.7056,15,0.8196,1.2549,En riesgo
USR_1116,14311485.47,0.6989,0,0.6918,1.074,En riesgo
USR_1117,5091024.91,0.2879,12,0.8147,1.1091,En riesgo
USR_1118,9035935.05,0.9987,5,0.7576,0.9417,En riesgo
USR_1119,13271225.77,0.7848,8,0.3104,0.6985,En riesgo
USR_1120,14208543.9,0.342,2,0.715,0.3155,En observación
USR_1121,13343802.54,0.1008,14,0.8927,0.5433,En observación
USR_1122,12767050.08,0.4703,3,0.4459,0.6429,En observación
USR_1123,5708157.83,0.2429,9,0.2666,0.4369,Saludable
USR_1124,12140688.78,0.4358,4,0.7192,1.2308,En riesgo
USR_1125,3484172.35,0.1443,12,0.3232,0.4587,Saludable
USR_1126,6890212.18,0.0752,9,0.5357,0.9581,En observación
USR_1127,7171349.0,0.6794,7,0.5985,1.1024,En riesgo
USR_1128,9885203.38,0.788,1,0.668,1.1451,En riesgo
USR_1129,6093853.9,0.046,6,0.7089,1.0242,En riesgo
USR_1130,4928029.71,0.5424,11,0.4057,0.8747,En observación
USR_1131,6934727.92,0.1178,0,0.4832,0.6712,En observación
USR_1132,9852212.34,0.0115,3,0.6485,1.1134,En riesgo
USR_1133,6022748.04,0.5953,11,0.7461,0.7924,En observación
USR_1134,14331111.74,0.1907,13,0.7713,1.0084,En riesgo
USR_1135,12636670.87,0.2857,14,0.3617,0.8558,En observación
USR_1136,12348928.33,0.2571,2,0.4481,1.0428,En riesgo
USR_1137,2276163.1,0.5673,9,0.8961,0.8638,En observación
USR_1138,12577569.52,0.7251,7,0.6421,0.5424,En riesgo
USR_1139,5031149.09,0.8982,6,0.3383,1.2711,En riesgo
USR_1140,2960911.85,0.1751,2,0.5138,0.9108,En observación
USR_1141,5596170.75,0.7724,14,0.323,0.9311,En riesgo
USR_1142,2900799.44,0.4913,0,0.521,0.5083,En observación
USR_1143,10956558.1,0.2844,13,0.7662,1.2081,En riesgo
USR_1144,12427838.91,0.9739,2,0.6249,0.4231,En riesgo
USR_1145,7708006.48,0.6273,3,0.7708,0.5675,En riesgo
USR_1146,8287559.61,0.662,3,0.5015,0.4147,En riesgo
USR_1147,11056835.79,0.2178,0,0.8668,0.6656,En observación
USR_1148,6391308.71,0.7433,11,0.207,0.7716,En riesgo
USR_1149,7115308.86,0.2339,6,0.589,0.5189,Saludable
USR_1150,4043103.6,0.5457,12,0.2067,1.2664,En riesgo
USR_1151,5911489.09,0.9904,7,0.2354,0.9101,En riesgo
USR_1152,9842333.92,0.8782,15,0.7225,1.2922,En riesgo
USR_1153,9666502.62,0.4633,3,0.3658,0.8396,En observación
USR_1154,3393200.19,0.497,5,0.5834,1.2426,En riesgo
USR_1155,3496588.24,0.2924,12,0.3279,0.9941,En observación
USR_1156,13440410.85,0.5759,4,0.5599,0.7063,En observación
USR_1157,1818465.09,0.9575,8,0.272,0.3078,En riesgo
USR_1158,1961085.51,0.1925,12,0.3835,0.7912,Saludable
USR_1159,6985469.79,0.2912,7,0.7528,1.2215,En riesgo
USR_1160,2843179.81,0.1631,11,0.4226,0.8264,Saludable
USR_1161,11975396.5,0.7689,11,0.6315,0.5568,En riesgo
USR_1162,8529905.41,0.9418,14,0.6758,0.4049,En riesgo
USR_1163,13235123.64,0.5167,9,0.6116,0.9149,En observación
USR_1164,11085050.15,0.8821,5,0.5323,1.2312,En riesgo
USR_1165,6648805.8,0.4282,4,0.2843,0.4191,En observación
USR_1166,14101092.76,0.2958,3,0.8446,0.4064,Saludable
USR_1167,4111147.53,0.3702,11,0.5618,1.2173,En riesgo
USR_1168,2782719.0,0.0712,2,0.5925,0.9588,En observación
USR_1169,6274115.41,0.782,6,0.6535,0.3612,En riesgo
USR_1170,7953741.88,0.1339,7,0.562,0.8721,En observación
USR_1171,2992521.0,0.8407,0,0.6725,1.0668,En riesgo
USR_1172,10998491.07,0.737,2,0.6511,0.6718,En riesgo
USR_1173,9728707.45,0.5754,6,0.8226,1.0167,En riesgo
USR_1174,12316913.65,0.9911,0,0.3845,1.061,En riesgo
USR_1175,8534251.44,0.0677,15,0.599,1.0036,En riesgo
USR_1176,5619569.57,0.9243,4,0.2536,1.2612,En riesgo
USR_1177,4590730.28,0.0091,11,0.2347,0.7918,Saludable
USR_1178,7667177.38,0.0777,8,0.4809,0.7298,Saludable
USR_1179,3244852.68,0.0475,2,0.3042,0.9994,En observación
USR_1180,6260687.71,0.4521,6,0.5777,0.483,En observación
USR_1181,7254573.46,0.7996,7,0.2567,0.957,En riesgo
USR_1182,3070046.31,0.4939,10,0.5355,0.7537,En observación
USR_1183,12949803.52,0.7086,2,0.4758,0.8978,En riesgo
USR_1184,6271940.88,0.7051,1,0.7095,0.9219,En riesgo
USR_1185,11695344.39,0.7257,14,0.6268,0.8949,En riesgo
USR_1186,8239357.0,0.0044,2,0.7017,1.1763,Saludable
USR_1187,4956619.45,0.3421,5,0.2979,0.6984,En observación
USR_1188,8025636.12,0.6295,13,0.7764,1.0457,En riesgo
USR_1189,4071043.83,0.8761,9,0.891,0.5956,En riesgo
USR_1190,13572788.11,0.3047,7,0.3889,1.0152,En riesgo
USR_1191,14408070.43,0.691,2,0.8522,1.135,En riesgo
USR_1192,9184659.17,0.6754,13,0.5554,0.9259,En riesgo
USR_1193,10866996.54,0.2531,11,0.2251,0.7828,Saludable
USR_1194,13064231.68,0.4924,13,0.6636,0.8471,En observación
USR_1195,13366741.77,0.4489,15,0.8956,1.216,En riesgo
USR_1196,2371299.08,0.3332,3,0.2215,1.2344,En riesgo
USR_1197,3238650.62,0.8097,7,0.2745,1.1395,En riesgo
USR_1198,11482953.37,0.0589,2,0.4979,0.7135,En observación
USR_1199,7311444.67,0.0823,0,0.3352,0.52,En observación
USR_1200,13905841.11,0.7158,15,0.3419,0.9675,En riesgo
USR_1201,10166313.31,0.9012,12,0.6889,0.7168,En riesgo
USR_1202,11085765.04,0.9008,7,0.7922,0.9075,En riesgo
USR_1203,6450133.43,0.0565,0,0.4622,0.5828,En observación
USR_1204,8082771.27,0.9345,11,0.7778,0.7506,En riesgo
USR_1205,6551407.57,0.2398,12,0.4725,1.1049,En riesgo
USR_1206,14737832.43,0.3878,11,0.447,0.847,En observación
USR_1207,8553821.79,0.0355,4,0.4124,0.614,Saludable
USR_1208,7996094.59,0.2005,1,0.2964,0.3417,En observación
USR_1209,6438845.24,0.6228,1,0.5541,1.0505,En riesgo
USR_1210,3866161.76,0.0316,10,0.2596,0.3465,Saludable
USR_1211,8373728.07,0.2479,11,0.7647,0.6632,Saludable
USR_1212,13044050.77,0.8247,7,0.8103,1.2726,En riesgo
USR_1213,11732802.71,0.6084,5,0.4846,0.8173,En riesgo
USR_1214,3888296.3,0.6109,4,0.7066,0.7951,En riesgo
USR_1215,7160681.24,0.4103,0,0.5051,0.4486,En riesgo
USR_1216,1778715.08,0.0631,7,0.3594,1.1959,En riesgo
USR_1217,5913407.0,0.3093,3,0.784,0.7963,En observación
USR_1218,9773412.23,0.5399,7,0.4289,0.9296,En observación
USR_1219,10309648.33,0.7337,12,0.8355,0.6053,En riesgo
USR_1220,3904204.13,0.926,0,0.6997,0.3131,En riesgo
USR_1221,5557838.29,0.7798,5,0.7266,1.0414,En riesgo
USR_1222,1752835.77,0.6762,3,0.5078,1.2836,En riesgo
USR_1223,9053210.1,0.2028,7,0.299,0.3665,Saludable
USR_1224,7172362.24,0.6899,13,0.8171,1.2153,En riesgo
USR_1225,5014034.97,0.3773,13,0.2539,1.0965,En riesgo
USR_1226,13888014.16,0.0594,14,0.3459,0.5861,Saludable
USR_1227,2758386.96,0.0657,2,0.5958,0.739,En observación
USR_1228,2958714.17,0.4643,9,0.3578,0.5403,En observación
USR_1229,9130987.0,0.5606,8,0.5017,0.4385,En observación
USR_1230,14593662.95,0.1296,11,0.6358,1.2902,En riesgo
USR_1231,12507303.49,0.0443,2,0.7733,0.6631,Saludable
